Date,solar.rad_1,wind_speed,gust_speed,temp_F,RH,solar.rad_2,rain_in,snowdepth_in,current,baro.pressure_psi,baro.temp_F
2019-07-22 03:30:00,0.6,0,0,45.941,92.3,0.6,0,-4.37,0.0063,12.4133,45.648
2019-07-22 04:00:00,0.6,0,0,45.127,92.9,0.6,0,-4.25,0.0063,12.4129,44.742
2019-07-22 04:30:00,0.6,0,0,44.4,93.1,0.6,0,-4,0.0063,12.4144,44.013
2019-07-22 05:00:00,0.6,0,0,43.808,93.3,0.6,0,-3.88,0.0063,12.4115,43.282
2019-07-22 05:30:00,0.6,0,0,43.03,93.7,0.6,0,-4.37,0.0063,12.4173,42.732
2019-07-22 06:00:00,0.6,0,0,42.433,94.6,0.6,0,-4.12,0.0063,12.42,41.994
2019-07-22 06:30:00,5.6,0,0,42.433,94.3,0.6,0,-4.37,0.0063,12.4213,41.994
2019-07-22 07:00:00,11.9,0,0,42.8,94.5,0.6,0,-4.25,0.0063,12.4225,42.548
2019-07-22 07:30:00,23.1,0,0,45.489,94.5,4.4,0,-4.37,0.0063,12.4247,44.379
2019-07-22 08:00:00,113.1,0,0,52.203,91,21.9,0,-4.87,0.0063,12.4277,59.164
2019-07-22 08:30:00,48.1,0,0,55.992,89.1,13.1,0,-4.75,0.0063,12.4278,57.958
2019-07-22 09:00:00,570.6,0,3.38,62.447,76.9,33.1,0,-4.62,0.0063,12.4289,64.652
2019-07-22 09:30:00,725.6,0,5.64,70.759,54.3,116.9,0,-5.49,0.0063,12.4296,83.579
2019-07-22 10:00:00,808.1,0.56,5.08,73.602,46.1,135.6,0,-5.37,0.0063,12.4276,91.987
2019-07-22 10:30:00,888.1,0.56,6.2,75.767,43.9,153.1,0,-5.74,0.0063,12.4258,96.555
2019-07-22 11:00:00,976.9,0.56,3.94,80.757,41,161.9,0,-5.24,0.0063,12.4274,97.137
2019-07-22 11:30:00,1060.6,0.56,4.5,81.066,37.1,169.4,0,-5.61,0.0063,12.4273,98.11
2019-07-22 12:00:00,1125.6,1.12,6.2,81.952,37.1,174.4,0,-5.74,0.0063,12.4268,95.4
2019-07-22 12:30:00,1176.9,0.56,5.08,86.664,31.1,181.9,0,-5.86,0.0063,12.428,98.897
2019-07-22 13:00:00,1174.4,0.56,5.08,86.527,25.4,183.1,0,-5.24,0.0063,12.4247,97.137
2019-07-22 13:30:00,1154.4,1.7,7.9,85.757,27.4,183.1,0,-5.49,0.0063,12.4247,95.59
2019-07-22 14:00:00,1116.9,1.12,6.76,88.306,25.3,178.1,0,-5.37,0.0063,12.4226,94.825
2019-07-22 14:30:00,1035.6,0.56,8.46,85.984,26.4,161.9,0,-5.61,0.0063,12.4257,100.083
2019-07-22 15:00:00,896.9,1.12,9.01,87.028,26.9,116.9,0,-5.12,0.0063,12.4264,101.887
2019-07-22 15:30:00,849.4,0.56,7.9,86.119,27,84.4,0,-4.25,0.0063,12.4209,99.885
2019-07-22 16:00:00,58.1,0.56,7.31,83.691,30.7,21.9,0,-4.75,0.0063,12.4165,88.282
2019-07-22 16:30:00,63.1,0.56,6.76,82.708,31.8,25.6,0,-5.37,0.0063,12.4119,84.834
2019-07-22 17:00:00,201.9,0.56,7.31,81.73,31.8,28.1,0,-5.37,0.0063,12.4116,83.579
2019-07-22 17:30:00,44.4,0.56,6.76,81.376,33.1,35.6,0,-5.37,0.0063,12.4107,83.221
2019-07-22 18:00:00,129.4,0.56,6.2,81.73,34.2,40.6,0,-5.86,0.0063,12.4093,82.686
2019-07-22 18:30:00,31.9,0,7.31,79.216,35.3,6.9,0,-5.37,0.0063,12.4091,80.382
2019-07-22 19:00:00,21.9,0,3.38,77.553,35.2,4.4,0,-5.24,0.0063,12.4077,78.098
2019-07-22 19:30:00,14.4,0,0.56,74.943,38.3,1.9,0,-5.24,0.0063,12.4087,75.659
2019-07-22 20:00:00,6.9,0,0,69.985,47.2,0.6,0,-5.24,0.0063,12.4128,71.512
2019-07-22 20:30:00,0.6,0,0,67.242,51.2,0.6,0,-5.12,0.0063,12.4136,67.735
2019-07-22 21:00:00,0.6,0,0,63.732,59.1,0.6,0,-4.99,0.0063,12.417,64.31
2019-07-22 21:30:00,0.6,0,0,60.217,67.3,0.6,0,-4.99,0.0063,12.4235,61.054
2019-07-22 22:00:00,0.6,0,0,58.195,70,0.6,0,-4.75,0.0063,12.4286,58.303
2019-07-22 22:30:00,0.6,0,0,56.512,71.9,0.6,0,-4.75,0.0063,12.4305,56.577
2019-07-22 23:00:00,0.6,0,0,54.691,77.9,0.6,0,-4.62,0.0063,12.4305,54.669
2019-07-22 23:30:00,0.6,0,0,53.472,79.8,0.6,0,-4.62,0.0063,12.4286,53.1
2019-07-23 00:00:00,0.6,0,1.12,51.852,81.7,0.6,0,-4.62,0.0063,12.4322,51.523
2019-07-23 00:30:00,0.6,0,0,50.445,81.9,0.6,0,-4.62,0.0063,12.4296,50.29
2019-07-23 01:00:00,0.6,0,0,49.204,85,0.6,0,-4.75,0.0063,12.4339,49.05
2019-07-23 01:30:00,0.6,0,0,48.227,85.2,0.6,0,-4.87,0.0063,12.4305,47.982
2019-07-23 02:00:00,0.6,0,0,47.334,86.3,0.6,0,-4.75,0.0063,12.431,46.908
2019-07-23 02:30:00,0.6,0,1.7,46.211,86.9,0.6,0,-4.75,0.0063,12.4293,46.008
2019-07-23 03:00:00,0.6,0,0,45.307,87.3,0.6,0,-4.5,0.0063,12.4302,45.104
2019-07-23 03:30:00,0.6,0,0,44.719,87.9,0.6,0,-4.62,0.0063,12.4312,44.195
2019-07-23 04:00:00,0.6,0,0,44.218,88.7,0.6,0,-4.37,0.0063,12.4273,43.648
2019-07-23 04:30:00,0.6,0,0,43.579,88.8,0.6,0,-4.62,0.0063,12.4277,43.099
2019-07-23 05:00:00,0.6,0,0,42.708,90.6,0.6,0,-4.37,0.0063,12.429,42.363
2019-07-23 05:30:00,0.6,0,0,42.525,91.1,0.6,0,-4.37,0.0063,12.4306,41.81
2019-07-23 06:00:00,1.9,0,1.12,42.017,91.8,0.6,0,-4.37,0.0063,12.4334,41.81
2019-07-23 06:30:00,5.6,0,2.26,42.017,92.4,0.6,0,-4.5,0.0063,12.4331,41.625
2019-07-23 07:00:00,11.9,0,0.56,42.939,92.3,1.9,0,-4.5,0.0063,12.4368,42.179
2019-07-23 07:30:00,23.1,0,0,45.354,91.7,4.4,0,-4.5,0.0063,12.437,44.379
2019-07-23 08:00:00,105.6,0,0.56,52.115,87.4,18.1,0,-4.75,0.0063,12.4396,55.711
2019-07-23 08:30:00,48.1,0,0,56.426,82.6,13.1,0,-4.75,0.0063,12.4357,57.096
2019-07-23 09:00:00,574.4,0,0,62.447,74.6,33.1,0,-4.87,0.0063,12.4335,65.509
2019-07-23 09:30:00,730.6,0,3.94,72.48,58.2,118.1,0,-5.24,0.0063,12.4309,83.579
2019-07-23 10:00:00,815.6,0,5.08,75.376,49.6,136.9,0,-5.37,0.0063,12.4297,93.873
2019-07-23 10:30:00,893.1,0,3.38,80.051,40.7,154.4,0,-5.24,0.0063,12.4306,100.882
2019-07-23 11:00:00,985.6,0.56,5.64,83.422,34.1,164.4,0,-5.49,0.0063,12.4303,100.283
2019-07-23 11:30:00,1106.9,0.56,5.64,85.984,26.6,176.9,0,-5.49,0.0063,12.43,102.697
2019-07-23 12:00:00,1276.9,1.12,5.64,86.301,24.8,200.6,0,-5.61,0.0063,12.4309,102.493
2019-07-23 12:30:00,814.4,1.12,8.46,84.812,26.6,130.6,0,-5.61,0.0063,12.4335,97.331
2019-07-23 13:00:00,483.1,1.12,7.9,85.397,29.1,80.6,0,-6.11,0.0063,12.4318,99.291
2019-07-23 13:30:00,945.6,1.12,7.9,84.812,29.8,154.4,0,-5.12,0.0063,12.4309,97.916
2019-07-23 14:00:00,405.6,1.7,7.31,86.754,27.2,68.1,0,-5.49,0.0063,12.4293,95.783
2019-07-23 14:30:00,1233.1,1.7,7.31,83.736,29.2,196.9,0,-5.49,0.0063,12.4305,96.748
2019-07-23 15:00:00,294.4,0.56,7.9,85.307,29.9,114.4,0,-5.74,0.0063,12.4315,98.11
2019-07-23 15:30:00,845.6,1.7,10.69,83.287,27.9,85.6,0,-5.12,0.0063,12.4251,93.682
2019-07-23 16:00:00,74.4,1.7,6.76,81.376,30.4,26.9,0,-5.24,0.0063,12.417,85.194
2019-07-23 16:30:00,74.4,1.7,7.31,81.376,27.8,26.9,0,-5.37,0.0063,12.4203,83.757
2019-07-23 17:00:00,160.6,1.12,7.9,80.625,24.3,28.1,0,-5.24,0.0063,12.4219,82.152
2019-07-23 17:30:00,44.4,1.12,6.2,79.304,20.5,33.1,0,-5.49,0.0063,12.4229,80.911
2019-07-23 18:00:00,114.4,1.12,6.76,79.041,19.4,40.6,0,-4.99,0.0063,12.4231,80.382
2019-07-23 18:30:00,31.9,0.56,7.31,76.725,20.9,6.9,0,-5.24,0.0063,12.4235,77.749
2019-07-23 19:00:00,21.9,0,5.08,74.77,22.5,4.4,0,-5.24,0.0063,12.4232,75.312
2019-07-23 19:30:00,14.4,0,1.12,71.834,26.8,1.9,0,-5.12,0.0063,12.4218,72.372
2019-07-23 20:00:00,6.9,0,0,66.9,34.7,0.6,0,-5.24,0.0063,12.4218,68.248
2019-07-23 20:30:00,0.6,0,0,62.447,41.9,0.6,0,-4.99,0.0063,12.4248,63.455
2019-07-23 21:00:00,0.6,0,0,58.626,47.6,0.6,0,-5.12,0.0063,12.4299,59.508
2019-07-23 21:30:00,0.6,0,0,55.992,52.6,0.6,0,-4.75,0.0063,12.4338,56.23
2019-07-23 22:00:00,0.6,0,0,53.384,54.2,0.6,0,-4.87,0.0063,12.4393,53.623
2019-07-23 22:30:00,0.6,0,0,51.895,56.4,0.6,0,-4.75,0.0063,12.4432,51.523
2019-07-23 23:00:00,0.6,0,0,49.649,60.1,0.6,0,-4.75,0.0063,12.4419,49.582
2019-07-23 23:30:00,0.6,0,0,48.272,63.4,0.6,0,-4.62,0.0063,12.4445,48.16
2019-07-24 00:00:00,0.6,0,0,46.931,65.5,0.6,0,-4.5,0.0063,12.4486,46.728
2019-07-24 00:30:00,0.6,0,1.7,45.444,67.4,0.6,0,-4.37,0.0063,12.4499,45.286
2019-07-24 01:00:00,0.6,0,0,44.537,69.2,0.6,0,-4.37,0.0063,12.4495,44.379
2019-07-24 01:30:00,0.6,0,0,43.214,73.3,0.6,0,-4.12,0.0063,12.4486,43.282
2019-07-24 02:00:00,0.6,0,0,42.8,73.1,0.6,0,-4.37,0.0063,12.4482,42.363
2019-07-24 02:30:00,0.6,0,0,41.601,75.7,0.6,0,-4.25,0.0063,12.4492,41.439
2019-07-24 03:00:00,0.6,0,0,40.719,76.7,0.6,0,-4.25,0.0063,12.447,40.321
2019-07-24 03:30:00,0.6,0,0,40.064,77.5,0.6,0,-4.37,0.0063,12.4483,39.573
2019-07-24 04:00:00,0.6,0,0,39.313,79.4,0.6,0,-4.25,0.0063,12.45,39.007
2019-07-24 04:30:00,0.6,0,0,38.653,81.7,0.6,0,-4.12,0.0063,12.4503,38.44
2019-07-24 05:00:00,0.6,0,0,38.273,81.8,0.6,0,-4.12,0.0063,12.4506,37.87
2019-07-24 05:30:00,0.6,0,0,37.609,85,0.6,0,-4,0.0063,12.455,37.297
2019-07-24 06:00:00,1.9,0,0,37.798,84.8,0.6,0,-4.12,0.0063,12.4547,37.107
2019-07-24 06:30:00,5.6,0,0,37.465,85.6,0.6,0,-4,0.0063,12.4587,37.107
2019-07-24 07:00:00,11.9,0,0,38.415,85.3,1.9,0,-4,0.0063,12.4599,37.679
2019-07-24 07:30:00,24.4,0,0,40.998,83.8,4.4,0,-4.12,0.0063,12.4615,39.947
2019-07-24 08:00:00,75.6,0,0,48.983,78.2,14.4,0,-4.37,0.0063,12.4608,48.695
2019-07-24 08:30:00,49.4,0,0,52.817,73.2,13.1,0,-4.25,0.0063,12.4615,52.401
2019-07-24 09:00:00,616.9,0,0.56,60.561,64.8,33.1,0,-4.5,0.0063,12.4574,61.398
2019-07-24 09:30:00,744.4,0,1.7,69.858,49.7,119.4,0,-5.49,0.0063,12.4492,81.442
2019-07-24 10:00:00,833.1,0.56,3.94,74.597,39.9,135.6,0,-5.24,0.0063,12.4487,91.612
2019-07-24 10:30:00,913.1,1.12,6.76,78.645,36,159.4,0,-5.49,0.0063,12.4508,94.444
2019-07-24 11:00:00,995.6,0.56,7.31,79.92,35.3,165.6,0,-5.49,0.0063,12.4521,97.525
2019-07-24 11:30:00,1088.1,0.56,5.64,80.184,32.3,174.4,0,-5.61,0.0063,12.4508,99.093
2019-07-24 12:00:00,1151.9,0.56,5.08,84.227,28.3,178.1,0,-5.86,0.0063,12.4484,99.291
2019-07-24 12:30:00,1185.6,0,5.08,87.985,24.5,183.1,0,-5.49,0.0063,12.4492,102.088
2019-07-24 13:00:00,1200.6,0.56,5.08,86.256,22.7,186.9,0,-5.61,0.0063,12.4458,98.307
2019-07-24 13:30:00,1190.6,1.12,9.01,86.211,23.5,188.1,0,-5.49,0.0063,12.4424,99.093
2019-07-24 14:00:00,1149.4,1.12,6.76,88.579,21.7,183.1,0,-5.24,0.0063,12.4387,96.168
2019-07-24 14:30:00,1064.4,0.56,8.46,90.1,22.7,168.1,0,-5.61,0.0063,12.4445,101.887
2019-07-24 15:00:00,324.4,1.12,7.9,86.664,23.9,115.6,0,-5.24,0.0063,12.4426,100.683
2019-07-24 15:30:00,863.1,0.56,5.64,87.528,24,86.9,0,-5.24,0.0063,12.4402,99.291
2019-07-24 16:00:00,59.4,0.56,8.46,83.556,24.5,23.1,0,-5.12,0.0063,12.4273,88.65
2019-07-24 16:30:00,71.9,0.56,6.76,84.632,24,25.6,0,-5.24,0.0063,12.4248,86.097
2019-07-24 17:00:00,146.9,0,5.08,83.511,25.2,28.1,0,-5.37,0.0063,12.422,85.014
2019-07-24 17:30:00,46.9,0.56,4.5,82.308,25.5,31.9,0,-5.37,0.0063,12.4199,83.579
2019-07-24 18:00:00,109.4,0,4.5,82.708,25.1,40.6,0,-5.61,0.0063,12.4161,83.757
2019-07-24 18:30:00,33.1,0,5.08,79.216,28.8,6.9,0,-5.49,0.0063,12.4147,80.911
2019-07-24 19:00:00,21.9,0,2.82,77.378,30.7,4.4,0,-5.24,0.0063,12.4147,78.098
2019-07-24 19:30:00,14.4,0,1.7,74.163,35.6,1.9,0,-5.24,0.0063,12.4196,74.964
2019-07-24 20:00:00,6.9,0,0,70.072,41.1,0.6,0,-5.12,0.0063,12.4189,71.168
2019-07-24 20:30:00,0.6,0,0,65.829,48.1,0.6,0,-4.99,0.0063,12.4223,66.708
2019-07-24 21:00:00,0.6,0,0,61.419,54.7,0.6,0,-5.12,0.0063,12.4265,62.425
2019-07-24 21:30:00,0.6,0,0,58.541,60.3,0.6,0,-4.75,0.0063,12.4287,58.993
2019-07-24 22:00:00,0.6,0,0,56.079,64.4,0.6,0,-4.87,0.0063,12.4325,56.23
2019-07-24 22:30:00,0.6,0,0,53.994,66.5,0.6,0,-4.5,0.0063,12.4332,53.973
2019-07-24 23:00:00,0.6,0,0,52.072,70.3,0.6,0,-4.62,0.0063,12.4305,52.05
2019-07-24 23:30:00,0.6,0,1.12,49.737,73.4,0.6,0,-4.62,0.0063,12.4323,50.29
2019-07-25 00:00:00,0.6,0,0,49.471,74.3,0.6,0,-4.5,0.0063,12.4316,49.228
2019-07-25 00:30:00,0.6,0,0,48.405,77.1,0.6,0,-4.5,0.0063,12.4322,48.16
2019-07-25 01:00:00,0.6,0,1.12,47.557,77.3,0.6,0,-4.5,0.0063,12.4305,47.266
2019-07-25 01:30:00,0.6,0,0,46.661,78.5,0.6,0,-4.5,0.0063,12.4286,46.369
2019-07-25 02:00:00,0.6,0,0,46.301,78.7,0.6,0,-4.37,0.0063,12.4303,45.828
2019-07-25 02:30:00,0.6,0,0,45.354,80.8,0.6,0,-4.5,0.0063,12.4299,44.922
2019-07-25 03:00:00,0.6,0,0,44.719,81.9,0.6,0,-4.5,0.0063,12.4277,44.56
2019-07-25 03:30:00,0.6,0,0,43.99,82.7,0.6,0,-4.37,0.0063,12.4277,43.831
2019-07-25 04:00:00,0.6,0,0,43.716,82.6,0.6,0,-4.37,0.0063,12.4255,43.466
2019-07-25 04:30:00,0.6,0,0,43.122,83.7,0.6,0,-4.37,0.0063,12.426,42.915
2019-07-25 05:00:00,0.6,0,0,42.525,85.9,0.6,0,-4.25,0.0063,12.429,42.363
2019-07-25 05:30:00,0.6,0,1.12,42.386,86.4,0.6,0,-4.25,0.0063,12.4283,41.994
2019-07-25 06:00:00,1.9,0,1.12,42.156,87.4,0.6,0,-4.37,0.0063,12.4321,41.81
2019-07-25 06:30:00,5.6,0,0,42.478,87.6,0.6,0,-4.37,0.0063,12.4338,41.994
2019-07-25 07:00:00,10.6,0,0,43.443,86.6,0.6,0,-4.5,0.0063,12.4355,42.915
2019-07-25 07:30:00,38.1,0,0,44.901,86.3,6.9,0,-4.37,0.0063,12.437,44.379
2019-07-25 08:00:00,50.6,0,0,52.072,80.2,13.1,0,-4.62,0.0063,12.437,51.874
2019-07-25 08:30:00,63.1,0,0,56.988,77.5,15.6,0,-4.5,0.0063,12.4366,56.23
2019-07-25 09:00:00,189.4,0,0,65.487,65.8,21.9,0,-4.87,0.0063,12.4374,64.825
2019-07-25 09:30:00,816.9,0,3.94,72.523,48.2,131.9,0,-5.37,0.0063,12.4326,80.911
2019-07-25 10:00:00,795.6,0,3.94,77.292,43.1,129.4,0,-5.61,0.0063,12.4342,89.755
2019-07-25 10:30:00,341.9,0,4.5,77.639,41.9,59.4,0,-5.61,0.0063,12.4289,94.062
2019-07-25 11:00:00,659.4,0,4.5,78.033,42.9,111.9,0,-5.49,0.0063,12.4305,88.282
2019-07-25 11:30:00,949.4,0,3.94,79.524,41.9,156.9,0,-5.24,0.0063,12.4296,90.124
2019-07-25 12:00:00,1184.4,0,3.38,88.443,28.4,188.1,0,-5.86,0.0063,12.4326,101.082
2019-07-25 12:30:00,1074.4,0.56,6.2,86.482,29.3,166.9,0,-5.49,0.0063,12.4309,100.483
2019-07-25 13:00:00,1023.1,0.56,3.94,88.214,29.5,161.9,0,-5.61,0.0063,12.4245,98.11
2019-07-25 13:30:00,423.1,0.56,3.94,86.527,28.4,71.9,0,-5.74,0.0063,12.4207,99.291
2019-07-25 14:00:00,373.1,0,5.64,86.527,30.5,64.4,0,-5.61,0.0063,12.4186,95.4
2019-07-25 14:30:00,346.9,0,7.31,83.824,31.8,59.4,0,-5.49,0.0063,12.4191,90.867
2019-07-25 15:00:00,286.9,0.56,5.08,85.217,31.5,129.4,0,-5.61,0.0063,12.4173,90.68
2019-07-25 15:30:00,781.9,0.56,5.64,86.164,30.5,89.4,0,-5.37,0.0063,12.4164,94.062
2019-07-25 16:00:00,64.4,0.56,9.01,84.9,30.8,23.1,0,-5.12,0.0063,12.4074,89.017
2019-07-25 16:30:00,68.1,0,6.76,84.542,31,24.4,0,-5.12,0.0063,12.4026,86.641
2019-07-25 17:00:00,131.9,0,5.08,83.869,32.1,26.9,0,-5.49,0.0063,12.4013,86.097
2019-07-25 17:30:00,58.1,0.56,4.5,82.396,35.6,29.4,0,-5.24,0.0063,12.4017,84.654
2019-07-25 18:00:00,109.4,0,5.64,82.575,36.9,35.6,0,-5.99,0.0063,12.399,84.115
2019-07-25 18:30:00,30.6,0.56,5.08,79.7,38.1,5.6,0,-5.24,0.0063,12.4016,81.266
2019-07-25 19:00:00,26.9,0,2.26,78.208,40.2,4.4,0,-5.24,0.0063,12.4071,78.975
2019-07-25 19:30:00,28.1,0,3.94,76.507,43.3,4.4,0,-5.24,0.0063,12.408,77.05
2019-07-25 20:00:00,13.1,0,0,74.206,46.2,1.9,0,-5.12,0.0063,12.4113,74.964
2019-07-25 20:30:00,1.9,0,0,70.974,50,0.6,0,-5.12,0.0063,12.4149,71.856
2019-07-25 21:00:00,0.6,0,0,67.372,55.8,0.6,0,-4.99,0.0063,12.4157,68.592
2019-07-25 21:30:00,0.6,0,1.12,64.931,59.5,0.6,0,-4.99,0.0063,12.4183,65.509
2019-07-25 22:00:00,0.6,0,0,63.219,63.3,0.6,0,-4.75,0.0063,12.423400000000001,63.455
2019-07-25 22:30:00,0.6,0,0,60.818,67.7,0.6,0,-4.87,0.0063,12.4267,61.227
2019-07-25 23:00:00,0.6,0,0,59.445,68.4,0.6,0,-4.75,0.0063,12.4267,59.337
2019-07-25 23:30:00,0.6,0,0.56,57.85,69.7,0.6,0,-4.62,0.0063,12.4261,57.785
2019-07-26 00:00:00,0.6,0,0,57.333,72.7,0.6,0,-4.75,0.0063,12.4287,57.096
2019-07-26 00:30:00,0.6,0,0.56,56.858,73.7,0.6,0,-4.62,0.0063,12.4307,56.75
2019-07-26 01:00:00,0.6,0,0,56.34,75.2,0.6,0,-4.5,0.0063,12.4307,56.057
2019-07-26 01:30:00,0.6,0,0,55.69,76.9,0.6,0,-4.62,0.0063,12.4296,55.537
2019-07-26 02:00:00,0.6,0,1.7,54.082,79.4,0.6,0,-4.5,0.0063,12.4302,54.495
2019-07-26 02:30:00,0.6,0,0,54.3,78.2,0.6,0,-4.5,0.0063,12.4294,54.147
2019-07-26 03:00:00,0.6,0,0,54.169,78.4,0.6,0,-4.62,0.0063,12.4287,53.798
2019-07-26 03:30:00,0.6,0,0,53.166,80.3,0.6,0,-4.5,0.0063,12.4244,53.1
2019-07-26 04:00:00,0.6,0,0,52.554,81.1,0.6,0,-4.37,0.0063,12.4267,52.225
2019-07-26 04:30:00,0.6,0,1.7,52.115,81.8,0.6,0,-4.5,0.0063,12.427,51.699
2019-07-26 05:00:00,0.6,0,0,51.105,83.3,0.6,0,-4.37,0.0063,12.429,50.643
2019-07-26 05:30:00,0.6,0,0,49.959,84.6,0.6,0,-4.37,0.0063,12.4299,49.759
2019-07-26 06:00:00,0.6,0,0,49.204,85.5,0.6,0,-4.5,0.0063,12.4337,48.871
2019-07-26 06:30:00,5.6,0,0,48.45,86.7,0.6,0,-4.37,0.0063,12.4367,48.339
2019-07-26 07:00:00,13.1,0,0,48.895,87.1,1.9,0,-4.5,0.0063,12.4397,48.517
2019-07-26 07:30:00,26.9,0,0,50.356,86.3,4.4,0,-4.5,0.0063,12.4424,49.759
2019-07-26 08:00:00,30.6,0,0,53.865,84.3,4.4,0,-4.5,0.0063,12.4438,53.798
2019-07-26 08:30:00,40.6,0,0,54.995,84.7,8.1,0,-4.37,0.0063,12.4477,55.017
2019-07-26 09:00:00,153.1,0,0,61.547,79.7,26.9,0,-4.62,0.0063,12.4479,60.195
2019-07-26 09:30:00,304.4,0,1.7,66.643,70.9,48.1,0,-4.87,0.0063,12.4466,72.372
2019-07-26 10:00:00,789.4,0,2.82,75.767,48.5,125.6,0,-5.74,0.0063,12.4515,91.612
2019-07-26 10:30:00,866.9,0,3.38,81.154,38.6,150.6,0,-5.86,0.0063,12.4513,99.291
2019-07-26 11:00:00,953.1,0,3.94,84.094,34.2,159.4,0,-5.86,0.0063,12.4487,103.923
2019-07-26 11:30:00,1039.4,0.56,6.76,85.262,30.6,166.9,0,-5.86,0.0063,12.4506,101.082
2019-07-26 12:00:00,1103.1,1.12,7.9,87.894,28.6,173.1,0,-5.37,0.0063,12.4528,100.882
2019-07-26 12:30:00,1136.9,1.12,8.46,88.396,28.1,176.9,0,-5.74,0.0063,12.4564,102.697
2019-07-26 13:00:00,1143.1,1.7,10.13,84.722,29.2,178.1,0,-5.74,0.0063,12.4515,97.331
2019-07-26 13:30:00,1130.6,1.12,9.57,86.844,27,179.4,0,-5.74,0.0063,12.4527,99.291
2019-07-26 14:00:00,1093.1,1.12,10.13,86.981,26.3,174.4,0,-5.49,0.0063,12.4471,96.748
2019-07-26 14:30:00,1009.4,1.7,7.9,88.351,26,158.1,0,-5.49,0.0063,12.4493,97.525
2019-07-26 15:00:00,90.6,1.7,8.46,84.227,26.4,106.9,0,-5.74,0.0063,12.4453,96.555
2019-07-26 15:30:00,816.9,0.56,6.76,84.227,29.2,84.4,0,-5.61,0.0063,12.4415,96.168
2019-07-26 16:00:00,68.1,0,7.31,82.665,30.4,23.1,0,-5.24,0.0063,12.4379,89.017
2019-07-26 16:30:00,104.4,1.12,6.2,82.263,30.9,23.1,0,-5.49,0.0063,12.4383,84.834
2019-07-26 17:00:00,180.6,1.12,7.9,82.575,32.2,25.6,0,-5.37,0.0063,12.4323,83.579
2019-07-26 17:30:00,65.6,1.12,5.64,80.537,33.1,26.9,0,-5.49,0.0063,12.4321,82.33
2019-07-26 18:00:00,119.4,0.56,5.08,81.154,33.6,36.9,0,-6.11,0.0063,12.4352,82.508
2019-07-26 18:30:00,31.9,0.56,5.64,78.514,35.1,6.9,0,-5.37,0.0063,12.4351,79.678
2019-07-26 19:00:00,21.9,0,2.26,76.636,38.4,4.4,0,-5.24,0.0063,12.4379,77.4
2019-07-26 19:30:00,14.4,0,3.38,74.899,40.7,1.9,0,-5.24,0.0063,12.4408,75.139
2019-07-26 20:00:00,6.9,0,0,71.704,46.7,0.6,0,-5.12,0.0063,12.4438,72.372
2019-07-26 20:30:00,0.6,0,0,67.757,51.4,0.6,0,-4.99,0.0063,12.4489,68.592
2019-07-26 21:00:00,0.6,0,0,64.418,56.9,0.6,0,-4.99,0.0063,12.4503,64.996
2019-07-26 21:30:00,0.6,0,0,61.075,62.4,0.6,0,-4.87,0.0063,12.4544,61.912
2019-07-26 22:00:00,0.6,0,0,59.142,64.9,0.6,0,-4.87,0.0063,12.4564,59.68
2019-07-26 22:30:00,0.6,0,0,57.636,67.9,0.6,0,-4.75,0.0063,12.4589,57.614
2019-07-26 23:00:00,0.6,0,0,56.556,68.1,0.6,0,-4.75,0.0063,12.4618,56.404
2019-07-26 23:30:00,0.6,0,0,54.909,73.2,0.6,0,-4.75,0.0063,12.4643,55.017
2019-07-27 00:00:00,0.6,0,0,53.951,75.3,0.6,0,-4.75,0.0063,12.4673,53.798
2019-07-27 00:30:00,0.6,0,0,53.166,75.3,0.6,0,-4.75,0.0063,12.4669,52.925
2019-07-27 01:00:00,0.6,0,0,51.809,78.3,0.6,0,-4.75,0.0063,12.4656,51.699
2019-07-27 01:30:00,0.6,0,0,51.105,79.4,0.6,0,-4.75,0.0063,12.4666,50.819
2019-07-27 02:00:00,0.6,0,0,50.4,80.5,0.6,0,-4.75,0.0063,12.4651,50.113
2019-07-27 02:30:00,0.6,0,0,49.692,83.3,0.6,0,-4.62,0.0063,12.465,49.404
2019-07-27 03:00:00,0.6,0,0,48.805,86,0.6,0,-4.5,0.0063,12.4635,48.695
2019-07-27 03:30:00,0.6,0,0,48.36,86.5,0.6,0,-4.62,0.0063,12.4635,47.982
2019-07-27 04:00:00,0.6,0,0,47.647,87.6,0.6,0,-4.37,0.0063,12.4651,47.446
2019-07-27 04:30:00,0.6,0,0,47.557,87.4,0.6,0,-4.5,0.0063,12.4644,47.088
2019-07-27 05:00:00,0.6,0,0,46.841,89.4,0.6,0,-4.25,0.0063,12.4647,46.548
2019-07-27 05:30:00,0.6,0,0,46.121,89.7,0.6,0,-4.62,0.0063,12.4705,46.008
2019-07-27 06:00:00,1.9,0,0,46.211,89.7,0.6,0,-4.37,0.0063,12.4715,45.828
2019-07-27 06:30:00,5.6,0,0,46.391,90.3,0.6,0,-4.37,0.0063,12.4743,45.828
2019-07-27 07:00:00,11.9,0,0,46.886,90.4,0.6,0,-4.5,0.0063,12.4782,46.369
2019-07-27 07:30:00,23.1,0,0,48.85,90.2,4.4,0,-4.62,0.0063,12.4773,47.982
2019-07-27 08:00:00,39.4,0,0,54.3,90.4,9.4,0,-4.5,0.0063,12.4783,54.495
2019-07-27 08:30:00,49.4,0,0,59.014,86,13.1,0,-4.5,0.0063,12.4793,58.82
