"Plot Title: ATM"
"#","Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 10672171, SEN S/N: 10672171)","Temp, °F (LGR S/N: 10672171, SEN S/N: 10672171)","Coupler Detached (LGR S/N: 10672171)","Coupler Attached (LGR S/N: 10672171)","Host Connected (LGR S/N: 10672171)","Stopped (LGR S/N: 10672171)","End Of File (LGR S/N: 10672171)"
335,09/10/19 10:00:00 AM,12.2760,50.113,,,,,
336,09/10/19 10:30:00 AM,12.2795,53.274,,,,,
337,09/10/19 11:00:00 AM,12.2770,57.785,,,,,
338,09/10/19 11:30:00 AM,12.2888,56.923,,,,,
339,09/10/19 12:00:00 PM,12.2808,57.441,,,,,
340,09/10/19 12:30:00 PM,12.2776,59.851,,,,,
341,09/10/19 01:00:00 PM,12.2837,53.100,,,,,
342,09/10/19 01:30:00 PM,12.2796,51.523,,,,,
343,09/10/19 02:00:00 PM,12.2853,55.537,,,,,
344,09/10/19 02:30:00 PM,12.2815,55.884,,,,,
345,09/10/19 03:00:00 PM,12.2828,52.750,,,,,
346,09/10/19 03:30:00 PM,12.2860,52.225,,,,,
347,09/10/19 04:00:00 PM,12.2872,54.495,,,,,
348,09/10/19 04:30:00 PM,12.2821,57.958,,,,,
349,09/10/19 05:00:00 PM,12.2867,54.322,,,,,
350,09/10/19 05:30:00 PM,12.2798,55.189,,,,,
351,09/10/19 06:00:00 PM,12.2905,57.614,,,,,
352,09/10/19 06:30:00 PM,12.2898,55.537,,,,,
353,09/10/19 07:00:00 PM,12.2851,51.874,,,,,
354,09/10/19 07:30:00 PM,12.2930,47.802,,,,,
355,09/10/19 08:00:00 PM,12.2901,44.922,,,,,
356,09/10/19 08:30:00 PM,12.3021,42.548,,,,,
357,09/10/19 09:00:00 PM,12.3022,40.881,,,,,
358,09/10/19 09:30:00 PM,12.3028,39.384,,,,,
359,09/10/19 10:00:00 PM,12.3043,38.250,,,,,
360,09/10/19 10:30:00 PM,12.3099,36.914,,,,,
361,09/10/19 11:00:00 PM,12.3114,35.758,,,,,
362,09/10/19 11:30:00 PM,12.3127,34.590,,,,,
363,09/11/19 12:00:00 AM,12.3146,33.607,,,,,
364,09/11/19 12:30:00 AM,12.3165,32.617,,,,,
365,09/11/19 01:00:00 AM,12.3147,32.018,,,,,
366,09/11/19 01:30:00 AM,12.3217,31.213,,,,,
367,09/11/19 02:00:00 AM,12.3154,30.607,,,,,
368,09/11/19 02:30:00 AM,12.3223,29.790,,,,,
369,09/11/19 03:00:00 AM,12.3252,29.174,,,,,
370,09/11/19 03:30:00 AM,12.3234,28.555,,,,,
371,09/11/19 04:00:00 AM,12.3275,28.346,,,,,
372,09/11/19 04:30:00 AM,12.3275,28.346,,,,,
373,09/11/19 05:00:00 AM,12.3320,28.346,,,,,
374,09/11/19 05:30:00 AM,12.3320,28.346,,,,,
375,09/11/19 06:00:00 AM,12.3360,28.139,,,,,
376,09/11/19 06:30:00 AM,12.3400,27.930,,,,,
377,09/11/19 07:00:00 AM,12.3487,27.721,,,,,
378,09/11/19 07:30:00 AM,12.3498,28.139,,,,,
